,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,0.15518731990627913,0.014759059099782293,-0.016912518214055632,-0.02376468397928856,0.011585178661038005,-0.0015048213011338864,-0.0040813432675446725,-0.004634777982973033,0.009063815702977616,-0.0026477578428022153,0.006545048637228635,0.005586287168578083,-0.011908775513081752,0.005637925795360291,-0.01619879648786427,0.009772266932618784,0.0029058656668297963,0.0018984245924676586,0.03952428375974952,-0.030570103225173763,-0.0006224212287864119,-0.004540562000479039,-0.007590893348878913,-0.0072373750350546,-0.008174494162860037,-0.0041782579449935065,-0.0011539839434083776,0.005230628008883587,0.012895515331772378,-0.0019763364590171294,-0.0095016913301483,0.011067018109013803,-0.003316554230238929,0.0033936651599834468,-0.00541070944921712,-0.003806635494387356,0.004338541737474361,-0.0027588274888120687,-0.005021355165452713,-0.0015910095671817991,-0.0024111369159267528,-0.009365892327943423,0.001590598985785109,-0.024775044665234787,-0.0021884329234475404,-0.004419312528728953,0.01684017042589355,-0.00952782392021942,-0.011603059112078819,-0.002966936533851285,-0.004095242493975275,-0.00021604258084027654,-0.00470166167322549,0.002653745608533087,0.00261450581496091
1,0.014759059099782293,0.256066979565247,-0.023735132087581424,0.021693383062174176,0.017285485007964715,-0.004929346697706369,-0.0013988222601992453,-0.012348197220564325,0.005739668832303055,0.012127367676646697,0.03761144551960544,-0.006391760218094504,-0.010397676976968672,0.010298648944295297,0.009939281015208093,-0.010395928705492018,-0.004407993272047723,0.0038415338577006087,0.010628734284043156,-0.011560350261378707,0.01023332714462073,-0.020396891899432303,-0.011255729806200042,0.014432295731499586,0.0005661941459085804,0.007045705795531568,-0.0018601609950028703,0.0012709130845089422,0.00716199218553366,0.023336703640248053,-0.006163514755748684,0.013296167786780798,0.0062292800596430945,0.00021599089210067092,-0.010397372061654867,-0.00014695613048756604,0.00808725621729146,-0.008147008970704743,-0.0043985744867706955,0.001957656073645681,0.0010950726585965498,-0.013855043708482211,-0.03043446458519331,-0.03466496363352719,-0.00029827568245555005,0.004074441739406203,0.017234871981490468,0.024911529060474565,-0.01932463818759941,-0.006006885576009606,-0.007673233337877471,0.0034094838914357655,-0.026150434498769533,-0.008903172750875878,-0.0018738976498827056
2,-0.016912518214055632,-0.023735132087581424,0.4094638934818225,-0.04677122850221635,0.004924174660346659,-0.011328458554495196,-0.0005651549086776445,-0.004502080909746325,0.020775519479125766,0.020108300694947,-0.06417565497297646,-0.025906577769801587,-0.021034273050629267,0.01113247063709778,0.022002129048043172,-0.03427046625431005,0.014907978483884022,0.020457523554865898,-0.07351343551685195,0.027745991982721915,0.011589315641360622,-0.017642320528748572,-0.012130794781696281,0.005833529461050663,0.007665559005930776,0.026524832403674065,-0.010451599358615256,0.0006993252130203148,0.026305000946684018,0.0054110085584488125,0.004615542683703688,0.012558700530565091,0.01400211437872971,-0.006584026794931332,-0.020800203217572342,0.009263402526197593,0.009890247684456776,-0.01752956769730415,0.0036902539451582187,-0.01582130782846197,0.005138800787169234,-0.020504062865538384,0.018672619272146928,-0.019162147376687977,0.004683810489613888,0.00037527935702545744,0.03039648583264761,0.02465025652214985,-0.0190709887502779,0.0038603764652062754,-0.015196066582625968,0.001197221456214416,-0.005213076540254503,-0.02360485961164775,-0.012575028904326687
3,-0.02376468397928856,0.021693383062174176,-0.04677122850221635,0.24800698512862546,-0.010327215227817063,0.004154023534029979,0.0010435533361726475,0.008231149084255172,-0.014892196596239443,0.007647534887519393,-0.03270106834975005,-0.015244320967135575,0.010257967285508117,-0.00844393454639756,0.0008711351898704386,0.0017887542200384309,0.009996447047021243,-0.0038006606770139557,0.012780576554715112,0.02191616839375564,-0.01209223525360899,0.013036340817710679,0.0029417482966360205,-0.003812531171335755,0.0032653569232118356,-0.0006052665868377812,-0.00026013195703000666,0.011043040874667455,-0.016889731545069796,-0.006888119036599986,0.01749635412832386,-0.01407564344921577,-0.0046565707774523174,0.0004286631077893971,0.009296887930900713,-0.007422017661824485,-0.011713457653932908,0.007677810840026517,0.003312565437656463,0.002315926739336906,-0.00017001483617237173,0.01751727872151432,-0.03107532220088624,0.022874089119106822,0.0007448266059605916,-0.00029643672137576605,-0.012555971859009842,0.0592504916401053,0.013633106258954768,-0.0039661097151988955,0.007363334436882939,0.0015055858447299236,-0.0045917821359513075,0.006116358249402753,0.0019963984825076848
4,0.011585178661038005,0.017285485007964715,0.004924174660346659,-0.010327215227817063,0.9881784868755961,0.034172959361767785,0.002703965026403178,0.03312460925223041,-0.0465113747812238,-0.03544577037647635,0.0033882648029177316,-0.006016325442490985,0.04728544488284483,-0.02717480099689131,-0.024744872198134135,0.05622559166674388,-0.01854112415334871,0.026647941022701186,0.0014915970599817185,-0.011031870603765958,0.01666432159119402,0.01964260355403123,-0.002469076552572763,-0.004806155933346738,-0.004580319467334847,-0.057091019789753394,0.03210246705480819,0.009535443190803327,0.00832667186559794,-0.010930905558122359,0.014151700193345936,0.010691670267298033,0.003236426748325835,0.0009274319198884983,-0.02210930200029719,-0.0317327511403831,0.02031427197478823,0.059728784525321384,-0.005429466795292165,0.039530912218081006,-0.003916871234971099,0.004396854881028305,-0.0019178624239299857,0.034238344814630034,-0.003165178656401418,0.0031132296963614914,0.004264687456967047,0.003207647598709104,0.013201867947266374,0.047047290793837716,0.025887734255023647,0.011036735754376609,-0.024380826273487456,0.003260479917288675,0.05328628830230523
5,-0.0015048213011338864,-0.004929346697706369,-0.011328458554495196,0.004154023534029979,0.034172959361767785,0.9605742618048346,0.010219067767284727,-0.05193831298872516,0.040543285818598965,0.039734454199008985,0.00836643685357933,0.0061942885346604,-0.04119185565354064,0.03867589343703371,0.016070538658880085,-0.06422327136543167,0.013096807179854878,0.010344968166032191,0.0024492748208919976,-0.008546845031690172,0.026237334910224955,-0.0029368510796850527,-0.06239798934110136,-0.002253881944693946,0.0008528479228413812,0.03413639279316338,-0.015079742656270538,-0.026806524787627767,0.04613231460716252,0.02139883825374587,0.03487682010756383,0.03889016953907482,-0.008733112484641183,0.004446078824647467,-0.032048631806639555,0.07889008739461764,-0.01948383151194162,-0.006644763359965046,0.003180352845067259,0.017179123805528558,-0.0027332647835935325,0.043093292289105675,0.004528503769167092,-0.021355510892198525,0.0012999845233195486,0.0017627498676265375,0.11077972665189063,-0.007470031983279372,-0.034088607385950175,-0.025488665789663485,-0.0059419939094908225,-0.08611036494261905,0.0033857132770787994,-0.00012843418227759755,-0.0313477897457677
6,-0.0040813432675446725,-0.0013988222601992453,-0.0005651549086776445,0.0010435533361726475,0.002703965026403178,0.010219067767284727,0.9079767486537383,-0.008831559838378642,0.048861712056081655,0.10758597617689328,0.0022954390223212592,-0.09123504031781193,-0.012185923279678578,-0.016521316247239848,0.06645116275582875,-0.004126072254716324,0.02929414298704115,0.028816701491439178,0.0007226140531134533,0.021735000237849675,-0.009044302460653152,0.01684045245572628,-0.08651212390283915,0.0011795977137779117,-0.006465712819696784,0.06836315727600539,0.08345576052045507,-0.028098483386224185,-0.03253035891885968,0.04911108218927919,0.012510164100412112,0.008513687380167832,-0.06445189504079232,-0.0009490049172371785,-0.016265140288857134,-0.004713865123298337,0.023919797242604564,-0.015871506706392164,-0.0014372057999173255,0.01145570011912391,0.00037309926503690036,0.018002941788337237,0.0013508011898585718,0.002622659252881793,-0.0016316050708230616,0.000476694422672279,-0.015186371284482546,0.006934388553341583,0.008420756199003338,-0.025384119289740846,0.0012217276617960534,-0.025520344290388713,-0.02871380080131018,-0.03349012280528972,-0.036046274783160324
7,-0.004634777982973033,-0.012348197220564325,-0.004502080909746325,0.008231149084255172,0.03312460925223041,-0.05193831298872516,-0.008831559838378642,0.9804507745501193,0.04245289482869082,0.028674715938330396,-0.005029914604445989,0.002710979288859639,-0.0006406804361692139,-0.028550567168239574,0.06840118071329629,0.02224715767791492,0.009099090408765866,-0.01059734548818338,-0.0012262236583472168,-0.0024830618674110227,-0.040027937929901246,-0.02982366223129771,-0.02240976704946891,-0.001222536591529658,-0.0004780865149830561,0.052037636826381455,-0.02672103419778366,-0.0012233061161061687,-0.039404817445391295,0.018696002116834722,-0.006452488068349886,-0.026574646398593613,0.008730985955423005,-0.006961720053523265,-0.003471453612716179,0.0475469384052626,0.036145611243148294,-0.0160073576148926,0.0007153303391539596,0.00975440291086875,0.002143130242286317,-0.052573614858871874,-0.0002131718530269165,-0.03143062032233729,0.0011530115702790649,0.000522513411584127,0.0335615318495509,-0.010910629374283477,-0.040224111809506656,0.09373967517928214,-0.00994534951159906,0.01411263755040319,0.024518957464003944,-0.03429080355547516,-0.047911432013430226
8,0.009063815702977616,0.005739668832303055,0.020775519479125766,-0.014892196596239443,-0.0465113747812238,0.040543285818598965,0.048861712056081655,0.04245289482869082,0.8310551422203417,0.04317905169446329,-0.005903801206706335,-0.14909098267838602,0.017837688877930004,-0.009745204882019224,-0.017309061146108428,0.011956540535691217,-0.01903399147511448,-0.009088172372625738,0.015864779667251232,-0.0017999067113358034,-0.0032177569533338654,0.0543631744586261,0.02338445641021026,0.002610914532173003,-0.00422737779021551,-0.021023834584341154,0.043846679104399995,0.07805831354385173,-0.04804618344989684,-0.09915722622022642,0.009719548813191484,-0.02242407531642741,-0.060176194929592454,0.0012304505371398338,0.01478417109195992,-0.028139774681131356,0.002699922374699424,0.01132691556051281,0.0003510781166582595,0.026814778500142224,0.0005816710622334551,0.04586338837250597,-0.001992731656016829,0.027635973364188833,-0.00011587507871617148,0.0015931636852010054,-0.0398449498610308,-0.01462659269895412,0.0502780116627105,-0.0215550314698636,0.04309620375928309,0.03886291987219271,0.02699063778925019,0.029233257100491915,0.011025876197650622
9,-0.0026477578428022153,0.012127367676646697,0.020108300694947,0.007647534887519393,-0.03544577037647635,0.039734454199008985,0.10758597617689328,0.028674715938330396,0.04317905169446329,0.9003095694324514,0.002953003438626585,-0.14592518795232307,0.01642764137563414,-0.02130443895243884,0.0033081873154257478,0.02422062237914184,-0.07643326876498896,-0.022995614458471134,-0.005704708930700856,0.007988031523331978,-0.023670966935612076,0.031031958686392674,-0.02283958632927481,0.0016023953424979939,-0.003918303059860178,0.01918553718972561,0.1037903693582664,-0.03928473468806587,-0.033842126515296916,-0.025641284053046855,0.016428712932347073,-0.047000000330535724,0.007702913645487698,0.007595677363424813,0.014753717719955433,-0.035169227888703414,-0.04439426401083633,-0.017263271576613757,-0.0021442045295577586,-0.00471248555207185,0.0015583961812149986,0.018119798544652097,0.0020469155278789054,0.02491615105877529,-0.003331964717162427,-0.0016656518173419842,-0.03162941949150874,0.023374492127581626,0.0007588249776377234,-0.006294675292967035,0.0142201827692737,0.0030668525540109995,-0.05040851146361769,0.0018823482162498154,0.0024872441803425543
10,0.006545048637228635,0.03761144551960544,-0.06417565497297646,-0.03270106834975005,0.0033882648029177316,0.00836643685357933,0.0022954390223212592,-0.005029914604445989,-0.005903801206706335,0.002953003438626585,0.2520418643169615,-0.0026082563941033196,-0.004974638134866705,-0.0013855336009749614,-0.002166936188599687,-0.008833583089662946,-0.02206485648859457,-0.00573858600621574,0.0046722793428308155,0.0014843045735240033,0.003026566043331306,0.0011984246288907175,0.002367804732784268,-0.008053279434712981,-0.0025217027362855657,-0.005853314244864689,0.0018052622349674446,0.025106274464369784,-0.008931131984197085,-0.011282228002045851,0.010108566208103253,-0.008594561424816093,0.005017948135970879,0.005147284709716939,0.004315096824872019,0.006917735753718222,0.007458061283038804,0.00030603651961146977,0.0015864132477302227,-0.013079054353033038,1.754231843007378e-05,0.00033439952605092557,-0.008168625920984239,-0.0453062126717044,0.0034179514665438854,-0.002427388703767365,-0.009549162376716406,0.027933593677696402,-0.007551142665694789,0.0005436064629619534,-0.004091889540936721,-0.0025845304429663184,-0.012079900242778796,-0.010089579335733822,-0.006006735609181189
11,0.005586287168578083,-0.006391760218094504,-0.025906577769801587,-0.015244320967135575,-0.006016325442490985,0.0061942885346604,-0.09123504031781193,0.002710979288859639,-0.14909098267838602,-0.14592518795232307,-0.0026082563941033196,0.7482594818115873,0.03555126636632479,-0.001515768961937901,0.004887162525453943,0.016507683936865702,0.08945243760530167,-0.05002353666794889,-0.0013947779060985654,-0.008901279030964071,-0.01305189629173239,-0.010274830941936234,-0.016688700421711965,0.0003833590947111802,0.001928812073911277,-0.01963518341066685,-0.0703171513651347,0.08401991594362301,0.0011673674516437034,-0.0162203531459839,0.013141076850968113,-0.029750694033368684,-0.04648012347141148,-0.0034484225644466843,0.034527614210420096,0.009772131359836886,-0.034561906287247555,0.02693150424676144,0.0006213412992528652,0.003299478332234782,-0.0008765191626358793,0.008175784820085213,0.016040095411855335,0.05067132117197337,0.0011046912862530864,-0.0037848636422512082,-0.02132106068813765,0.0022741797618767144,0.006633150060177821,0.0315880200279829,0.015921275352796208,-0.005191881435500194,-0.02201658830439322,0.04530869916350314,0.006664007904786182
12,-0.011908775513081752,-0.010397676976968672,-0.021034273050629267,0.010257967285508117,0.04728544488284483,-0.04119185565354064,-0.012185923279678578,-0.0006406804361692139,0.017837688877930004,0.01642764137563414,-0.004974638134866705,0.03555126636632479,0.9668707384005448,0.046972040176801094,-0.0013510272434213827,0.003326501665066823,0.028663991056500852,0.03703567330721629,0.001092402026293081,-0.000376895312592718,0.03208650215536375,-0.03258181386715797,-0.0273147777393873,-0.005559192862821179,-0.00130883150993592,0.10066472286394913,-0.0226214530209924,0.00907821238183791,0.07483823383760553,0.01599860637770486,0.023394984340218587,-0.017411546844037087,0.03308432785176766,0.003756646119746997,0.07575677856024336,0.014200796890821588,0.00616894627154161,-0.10825747166941067,-0.001901968775742498,0.04213409954398344,-0.0030073317317101554,-0.005803702786130957,0.007631667802335789,-0.023907297688263555,0.004389808135734293,0.0013885316409072764,0.0005705962487700003,-0.020487410027005135,0.007190810058736364,-0.05855917525257783,-0.04187824590390743,-0.0018066523379971818,0.016220008499117998,-0.026866093428807452,-0.05297719125207224
13,0.005637925795360291,0.010298648944295297,0.01113247063709778,-0.00844393454639756,-0.02717480099689131,0.03867589343703371,-0.016521316247239848,-0.028550567168239574,-0.009745204882019224,-0.02130443895243884,-0.0013855336009749614,-0.001515768961937901,0.046972040176801094,0.9848121377680161,-0.018432045205085745,0.04238728996803964,-0.010670424452238036,0.03245812228026592,-0.0002780849625702708,0.006784398256416864,-0.018136638713426977,0.005684251014862075,-0.0015092875674157658,-0.0002883151980496999,0.002365797467126546,0.0044386668863616455,0.02856025026146871,-0.006725544011585968,-0.05284062765203258,-0.023433524320029143,-0.028256915843645362,0.019709416265138453,-0.03093009696063826,-0.0012774424996710339,-0.019872089103421454,-0.005383629103678851,0.00809002304413828,0.0211089805398979,0.00018052346596387583,-0.0014032848948302764,0.0007546222235652675,0.004686598667046093,-0.00831951778739803,0.021638332957370516,0.000569617057938025,-8.198234085547143e-06,-0.01622092077933238,0.005657875768252688,-0.01904982752595508,-0.011389055778944838,0.009914672127733387,-0.011543241691082206,0.0006981140491025034,0.03315972494838543,0.03865981285865697
14,-0.01619879648786427,0.009939281015208093,0.022002129048043172,0.0008711351898704386,-0.024744872198134135,0.016070538658880085,0.06645116275582875,0.06840118071329629,-0.017309061146108428,0.0033081873154257478,-0.002166936188599687,0.004887162525453943,-0.0013510272434213827,-0.018432045205085745,1.0629228538800828,-0.08923892458159254,-0.014048612126024809,-0.021143477488578432,-0.005187816447345601,0.022494923586459895,0.007059152586651141,0.029483905971242078,0.014732523791306414,0.012232118002932547,-5.743088464884743e-06,-0.006842095102370404,0.021736884802164035,-0.00670450777433625,-0.08428277042465565,-0.028837466111977583,0.05741888356578202,-0.014781085257094694,-0.017242780269570695,-0.0032520170375991467,0.025399624365349795,-0.0001461023194407067,-0.0373067440597878,-0.004017620937885666,0.0052865871564733964,-0.034320547310635816,0.0034652146517463183,0.12098005679106756,0.009104544064464837,-0.0007167210619948713,0.006827039133380972,-0.006423727977595465,-0.0662820708588227,0.013287788210176484,0.09580254343546057,0.05952320914565895,-0.030737818162223055,-0.014044501989791191,0.017317686419806445,-0.1321532021835207,-0.016619580846479378
15,0.009772266932618784,-0.010395928705492018,-0.03427046625431005,0.0017887542200384309,0.05622559166674388,-0.06422327136543167,-0.004126072254716324,0.02224715767791492,0.011956540535691217,0.02422062237914184,-0.008833583089662946,0.016507683936865702,0.003326501665066823,0.04238728996803964,-0.08923892458159254,0.890717953000086,0.02224412558596503,0.0334153387919642,-0.005236002622333491,-0.023941415294146895,0.032202080628547985,-0.06113482250138934,0.017254510739339122,-0.004117845779155375,0.0011110705383458209,0.12394974579473791,-0.023106335071567806,-0.0017440171016410708,0.07640028721238167,0.025388967596642897,-0.11378647664960723,-0.023046419730032984,0.010936172050223123,-0.001644760058730134,-0.010726769725883867,0.03105447640771361,0.009859519633425625,0.033968178035900264,-0.004724428255846784,0.06360342297036188,-0.0002047464926346529,-0.056434719178471,-0.00953679513124055,-0.005304852186525338,-0.0010210644425463406,0.008727910879954602,0.069076011256252,0.0002314719529124979,-0.036821378396347214,-0.04064783131703686,-0.10972437419498994,0.039184290538779594,-0.0034626328970072304,-0.025455086759540457,-0.01172524351912401
16,0.0029058656668297963,-0.004407993272047723,0.014907978483884022,0.009996447047021243,-0.01854112415334871,0.013096807179854878,0.02929414298704115,0.009099090408765866,-0.01903399147511448,-0.07643326876498896,-0.02206485648859457,0.08945243760530167,0.028663991056500852,-0.010670424452238036,-0.014048612126024809,0.02224412558596503,0.6731464661047021,-0.031441465328157926,0.024664492738018105,0.022569515447814277,-0.005629168553710763,0.02516745620104136,0.00305456215591238,0.005328394799550084,0.004229538433257836,-0.03085721296091783,-0.06123455699138393,0.007764553119492634,-0.0036909054049460246,-0.0679945116440882,-0.0029079399661054673,-0.008473436926903477,-0.022060125458854288,-0.005114650783104602,0.0005466310019247369,-0.006294154628861705,0.0020748601040159386,0.019941240182546387,0.006391345342861708,-0.003219877747499725,0.002552526978024843,-0.01043530708619998,0.015952330620784213,-0.08331273745595959,0.007160470734715489,0.000304059879870552,-0.014513966901816656,0.012071274621528077,0.002844029825527449,0.012610345642110797,0.010034159740101068,-0.022423377757081673,0.02940693081512822,0.031603130111277786,-0.0006629080845560249
17,0.0018984245924676586,0.0038415338577006087,0.020457523554865898,-0.0038006606770139557,0.026647941022701186,0.010344968166032191,0.028816701491439178,-0.01059734548818338,-0.009088172372625738,-0.022995614458471134,-0.00573858600621574,-0.05002353666794889,0.03703567330721629,0.03245812228026592,-0.021143477488578432,0.0334153387919642,-0.031441465328157926,0.9516664471926345,-0.013197827801873377,0.011047532020743912,-0.04544815168204805,0.04583326054198078,0.09312594700473135,-0.0004824742900867121,-0.00047497223088626485,-0.05856313564267298,0.040585864399942134,-0.018187212393519125,-0.04816520136368454,-0.005019167058971493,-0.0031747465220513453,-0.05691122900086516,-0.06416643037776783,0.00401809607380124,0.08742180434002517,0.03863157996044724,0.05788947144967161,0.07723960422625785,0.0007545418626521326,0.016199814738646474,0.0034263811327995184,0.006643612771406597,-0.0030143685631978364,0.02178813065277822,-0.004895150538620972,-0.0020685052910906845,-0.07252629226074411,0.012632947167894102,0.035434918023174417,0.037460763932197653,-0.011252936381104767,-0.05744176630586347,-0.01632918188539471,0.011202095400458243,0.027345985773788953
